"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"誕生 日 券","3","3","110","26","0.00","https://dressy.pla-cole.wedding/nandemo-ticket/","5","0","0.00","0.09","105","[100,100,100,100,100,79,79,79,50,50,64,50]","2026-07-12","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"富山 方言 一覧","9","9","210","12","0.00","https://dressy.pla-cole.wedding/toyama-hougen/","5","0","0.00","0.33","126","[66,53,81,81,100,66,53,66,66,53,28,53]","2026-06-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"小栗 旬 指輪","3","3","110","22","0.00","https://dressy.pla-cole.wedding/ring-entertainer/3/","5","0","0.00","0.33","38","[100,65,53,82,65,65,82,41,41,41,41,41]","2026-08-15","AI overview, Image, Image pack, Short videos, People also ask","informational","Organic"
"長野 御朱印 珍しい","6","6","140","12","0.00","https://dressy.pla-cole.wedding/nagano-gosyuin/","5","0","0.00","0.33","99","[81,100,67,81,67,67,43,52,33,52,52,81]","2026-07-13","Sitelinks, Short videos, People also ask","informational","Organic"
"熊本 深夜 カフェ","5","5","110","33","0.00","https://dressy.pla-cole.wedding/kumamoto-night-cafe/","5","0","0.00","0.01","113","[43,67,52,52,100,52,52,24,33,43,33,33]","2026-08-02","Video, Short videos, Local pack, Twitter","commercial","Organic"
"サムハラ 神社 大阪 指輪","5","5","590","21","0.00","https://dressy.pla-cole.wedding/osaka-samuharajinja/","5","0","0.00","0.33","81","[9,9,11,21,72,88,88,100,59,72,88,100]","2026-07-10","Sitelinks, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"九州 年末年始 イベント 2025","9","9","210","20","0.52","https://dressy.pla-cole.wedding/fukuoka-countdown-event/","5","0","2.00","0.01","66","[0,0,0,0,0,0,0,0,8,25,55,100]","2026-07-27","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"原田 夏希 旦那","7","7","170","33","0.00","https://dressy.pla-cole.wedding/vol18-haradanatsuki/","5","0","0.00","0.33","80","[53,53,9,28,34,34,66,28,100,100,100,28]","2026-07-30","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"海外 絵文字 ハート","4","4","110","23","0.00","https://dressy.pla-cole.wedding/heart-color-means/","5","0","0.00","0.33","114","[100,81,81,52,52,52,52,43,52,33,43,33]","2026-08-01","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"恋愛 神社 熊本","7","6","170","11","0.00","https://dressy.pla-cole.wedding/kumamoto-enmusubi-jinja/","5","0","0.00","0.33","104","[65,65,42,42,54,100,100,54,65,42,65,42]","2026-08-19","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"旦那 好き 夜","7","7","170","21","0.00","https://dressy.pla-cole.wedding/yorunoitonami/","5","0","0.00","0.01","108","[100,81,81,100,100,81,34,9,9,53,28,3]","2026-07-03","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"八重樫 東 奥さん","4","4","140","27","0.00","https://dressy.pla-cole.wedding/bokusing-kekkon/6/","5","0","0.00","0.33","79","[18,23,36,18,44,36,28,23,36,54,100,36]","2026-08-02","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"広島 芸能人","10","10","720","19","0.00","https://dressy.pla-cole.wedding/hiroshima-geinouzin/3/","5","0","0.00","0.33","145","[82,100,100,82,100,100,82,67,67,67,82,67]","2026-08-01","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"婚約 指輪 箱 ブランド","7","7","170","14","0.00","https://dressy.pla-cole.wedding/marriagering50/","5","0","0.00","0.07","153","[67,81,100,52,81,100,81,81,100,81,100,100]","2026-08-01","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"大阪 が 舞台 の アニメ","8","8","170","14","0.00","https://dressy.pla-cole.wedding/osaka-seichi-junrei/","5","0","0.00","0.33","119","[81,100,81,54,81,65,65,54,65,65,81,65]","2026-07-31","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"松本 夜 カフェ","10","10","390","24","0.00","https://dressy.pla-cole.wedding/nagano-yorucafe/","5","0","0.00","0.01","118","[100,100,67,44,54,44,54,44,67,44,54,36]","2026-08-08","Video, Short videos, Local pack, Twitter","commercial","Organic"
"東京 食べ 歩き デート","8","8","170","19","0.00","https://dressy.pla-cole.wedding/tokyo-tabearuki/","5","0","0.00","0.33","20","[100,81,54,65,65,65,54,65,65,54,54,42]","2026-07-18","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"ソン ジョンホ 結婚","6","6","170","14","0.00","https://dressy.pla-cole.wedding/yoo-jeong-ho/","5","0","0.00","0.33","107","[15,15,19,15,19,10,12,15,24,100,19,24]","2026-07-19","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"福島 聖地巡礼","6","6","140","13","0.00","https://dressy.pla-cole.wedding/fukushima-seichi-junrei/","5","0","0.00","0.33","109","[7,44,12,19,7,12,100,7,36,7,24,7]","2026-07-12","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"結婚 今年","4","4","110","42","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","5","0","0.00","0.33","450","[18,100,13,5,13,54,44,67,3,5,3,3]","2026-07-22","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"あい や 方言","2","2","110","26","0.00","https://dressy.pla-cole.wedding/iwate-hougen/2/","5","0","0.00","0.33","107","[100,82,82,82,65,65,65,65,53,53,53,53]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ピン札 に する 方法","9","9","1900","20","0.00","https://dressy.pla-cole.wedding/shinsatsu-youi/","5","0","0.00","0.33","103","[20,20,20,36,43,30,100,43,55,43,43,36]","2026-07-09","AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"三重 弁 エセ 関西 弁","8","7","170","30","0.00","https://dressy.pla-cole.wedding/mie-hougen/3/","5","0","0.00","0.33","108","[81,100,65,65,54,42,54,65,42,42,54,54]","2026-08-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ドレス オーダー メイド","10","10","590","23","0.61","https://weddingdress.pla-cole.wedding/c/weddingdress/order-dress","5","0","3.00","0.69","199","[82,82,100,100,100,82,82,100,67,67,67,82]","2026-07-12","Sitelinks, Image, Video, Short videos, People also ask, Local pack, Feature_34","commercial","Organic"
"最近 の 恋愛 ソング","3","3","110","22","0.00","https://dressy.pla-cole.wedding/love-song/","5","0","0.00","0.33","139","[79,64,100,79,100,100,50,64,79,79,50,79]","2026-07-22","AI overview, Video, Short videos, People also ask","informational","Organic"
"佐賀 市 朝 ごはん","7","7","170","28","0.00","https://dressy.pla-cole.wedding/saga-morning-cafe/","5","0","0.00","0.33","112","[81,100,81,100,81,81,81,81,100,52,81,52]","2026-08-09","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"徳島 ふわふわ かき氷","5","5","110","32","0.00","https://dressy.pla-cole.wedding/tokushima-kakigori/","5","0","0.00","0.33","164","[10,54,100,1,1,1,0,1,1,1,4,3]","2026-07-10","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"暗い カフェ","8","8","170","27","0.00","https://dressy.pla-cole.wedding/yokohama-night-cafe/","5","0","0.00","0.05","134","[100,67,100,100,67,67,100,100,81,67,81,67]","2026-08-15","Sitelinks, Video, Short videos, People also ask, Local pack","commercial","Organic"
"ちえ ちか","7","7","390","42","0.00","https://dressy.pla-cole.wedding/chika-yoshikawa/","5","0","0.00","0.33","105","[100,81,81,81,81,54,54,54,54,54,54,54]","2026-07-08","Image, Image pack, Video, Short videos, People also ask, Top stories","informational","Organic"
"岐阜 花屋 さん","4","4","110","15","0.29","https://dressy.pla-cole.wedding/gifu-flower-shop/","5","0","1.00","0.3","112","[33,33,43,67,52,67,67,43,52,100,33,43]","2026-07-18","Sitelinks, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"新潟 駅 夜 カフェ","5","5","110","23","0.00","https://dressy.pla-cole.wedding/niigata-yorucafe/","5","0","0.00","0.01","118","[100,64,64,79,79,100,50,100,100,100,100,100]","2026-08-01","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"そい ぎん た 意味","7","7","170","14","0.00","https://dressy.pla-cole.wedding/saga-hougen/3/","5","0","0.00","0.33","20","[67,23,18,18,28,36,44,18,18,44,82,100]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"兵庫 ナンバー プレート 種類","8","8","210","13","0.00","https://dressy.pla-cole.wedding/hyougo-number-plate/","5","0","0.00","0.33","91","[28,28,100,54,54,67,36,67,54,67,54,82]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"長 すぎる 春","3","3","110","22","0.00","https://dressy.pla-cole.wedding/long-spring/","5","0","0.00","0.33","109","[81,81,81,81,100,24,33,33,14,14,19,24]","2026-08-03","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"大阪 節分 イベント","9","9","170","12","0.00","https://dressy.pla-cole.wedding/osaka-setsubun/","5","0","0.00","0.33","115","[1,0,1,1,1,1,4,100,88,1,1,1]","2026-07-16","AI overview, Video, Short videos","informational","Organic"
"モナコ コンフィデンス マン","6","6","170","31","0.00","https://dressy.pla-cole.wedding/odarisa/2/","5","0","0.00","0.33","118","[66,100,100,66,53,53,53,44,44,34,44,53]","2026-08-18","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Twitter","informational, transactional","Organic"
"鹿児島 県 御朱印","4","4","110","15","0.00","https://dressy.pla-cole.wedding/kagoshima-gosyuin/","5","0","0.00","0.33","109","[79,50,79,79,100,100,50,100,64,79,50,79]","2026-06-26","Video, Short videos, Local pack","commercial","Organic"
"香川 県 初詣 ランキング","7","7","170","24","0.00","https://dressy.pla-cole.wedding/kagawa-hatsumode-spot/","5","0","0.00","0.33","105","[1,1,1,1,2,7,100,88,1,1,1,1]","2026-07-16","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"lono モデル","8","8","210","14","0.00","https://dressy.pla-cole.wedding/kojimoriya-lono-marriage/","5","0","0.00","0.33","123","[1,1,1,100,4,2,9,6,6,11,7,3]","2026-07-10","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"いないいないばあ おねえさん 歴代","4","4","170","24","0.00","https://dressy.pla-cole.wedding/inaiinaiba/","5","0","0.00","0.33","89","[19,23,15,19,29,29,29,29,67,100,67,44]","2026-08-07","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"厄払い 三重 県","6","6","170","19","0.00","https://dressy.pla-cole.wedding/mie-yakuyoke/","5","0","0.00","0.33","109","[19,19,15,19,19,15,44,100,44,29,12,19]","2026-06-26","AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"節分 2022 イベント","7","7","170","25","0.00","https://dressy.pla-cole.wedding/setsubun-events-japan/","5","0","0.00","0","2820000","[0,0,0,0,0,0,0,0,0,0,30,100]","2026-08-06","AI overview, Video, Short videos, People also ask","informational","Organic"
"結婚 式 職場 の 人 呼ば ない","4","4","110","21","0.00","https://dressy.pla-cole.wedding/boss-invitation/","5","0","0.00","0.33","48","[100,29,65,53,41,65,82,82,53,82,100,100]","2026-06-30","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"新 札 の 入手 方法","9","9","210","19","0.00","https://dressy.pla-cole.wedding/shinsatsu-youi/","5","0","0.00","0.33","97","[23,36,44,54,67,100,36,54,67,67,67,54]","2026-08-05","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"隠語 恋愛","10","10","590","19","0.00","https://dressy.pla-cole.wedding/love-number/","5","0","0.00","0.33","92","[100,67,82,82,82,82,82,67,55,67,44,55]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"広島 出身 俳優","6","6","170","12","0.00","https://dressy.pla-cole.wedding/hiroshima-geinouzin/3/","5","0","0.00","0.33","128","[100,81,100,81,81,81,81,65,54,54,42,54]","2026-07-04","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"最近 結婚 した","4","4","110","26","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","5","0","0.00","0.33","124","[29,53,82,65,41,24,100,100,82,53,82,41]","2026-06-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"登坂 絵莉 結婚","7","7","170","37","0.00","https://dressy.pla-cole.wedding/eritosaka-kazumakuramoto/","5","0","0.00","0.33","102","[53,53,100,44,66,66,28,66,22,53,53,34]","2026-07-10","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"妻 夜","4","4","110","28","0.00","https://dressy.pla-cole.wedding/yorunoitonami/","5","0","0.00","0.33","98","[42,42,42,42,35,35,35,100,81,42,42,35]","2026-07-11","Sitelinks, AI overview, Video, People also ask","informational","Organic"
"女優 と 結婚 した 俳優","6","6","170","26","0.00","https://dressy.pla-cole.wedding/2021kamihanki-marriage-geinou/","5","0","0.00","0.33","129","[81,81,100,81,65,65,81,81,54,54,65,54]","2026-07-17","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"誕生 樹","4","4","110","20","0.00","https://dressy.pla-cole.wedding/birthdaytree365/","5","0","0.00","0.33","123","[27,35,35,42,42,35,42,42,42,100,42,35]","2026-08-14","Sitelinks, Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"婚姻 届 猫 無料","6","6","170","18","1.11","https://weddingdress.pla-cole.wedding/c/marriage-certificate/mc_animal","5","0","5.00","0.05","20","[100,66,53,34,44,44,53,81,53,53,53,66]","2026-07-27","Sitelinks, Image, Image pack, Short videos, People also ask","informational","Organic"
"婚姻 届 ドラえもん","8","8","210","16","0.84","https://weddingdress.pla-cole.wedding/c/marriage-certificate","5","0","4.00","0.05","142","[100,100,100,100,100,65,81,65,100,81,100,65]","2026-08-08","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask, Twitter","informational","Organic"
"津 夜 カフェ","9","9","210","29","0.00","https://dressy.pla-cole.wedding/mie-night-cafe/","5","0","0.00","0.33","130","[100,81,81,66,81,66,66,53,53,44,81,66]","2026-08-05","Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"4109 意味","6","6","140","24","0.00","https://dressy.pla-cole.wedding/love-number/","5","0","0.00","0.33","20","[22,22,100,100,53,53,28,16,66,66,28,16]","2026-07-24","Sitelinks, Short videos, People also ask","informational","Organic"
"君 の 名 は 聖地 静岡","7","7","170","13","0.00","https://dressy.pla-cole.wedding/shizuoka-seichi-junrei/","5","0","0.00","0.33","109","[42,100,54,54,42,54,54,65,100,54,65,65]","2026-08-18","AI overview, Image, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"花嫁 手紙 文字数","7","7","170","14","0.00","https://dressy.pla-cole.wedding/bridesletter-content/","5","0","0.00","0.01","108","[44,44,34,66,100,81,34,34,34,44,44,44]","2026-06-29","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"セーラームーン 聖地","6","6","170","12","0.00","https://dressy.pla-cole.wedding/sailor-moon-seichi/","5","0","0.00","0.33","169","[81,81,81,81,67,81,67,81,67,81,81,100]","2026-07-14","Image, Image pack, Video, Short videos, People also ask, Related searches","informational","Organic"
"東京 カウントダウン 2024 花火","6","6","170","19","0.00","https://dressy.pla-cole.wedding/tokyo-toshikoshi-countdown/","5","0","0.00","0","50","[3,1,1,1,1,2,3,3,4,8,25,100]","2026-07-25","AI overview, Video, Short videos, People also ask","informational","Organic"
"年末 年始 特番 ドラマ","6","6","140","31","0.00","https://dressy.pla-cole.wedding/2025-2026drama-tokuban/","5","0","0.00","0","118","[0,1,0,1,1,4,100,9,0,0,0,0]","2026-07-11","AI overview, Video, Short videos, People also ask","informational","Organic"
"デイヴィッド ギャレット 結婚","7","7","170","26","0.00","https://dressy.pla-cole.wedding/prtimes_422665/","5","0","0.00","0.33","109","[67,81,81,81,81,67,81,52,81,81,100,100]","2026-07-30","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"ナイトプール 関西 2023","4","4","110","17","0.76","https://dressy.pla-cole.wedding/kansai-night-pool/","5","0","3.00","0.01","109","[0,0,0,0,0,0,0,0,2,11,32,100]","2026-08-10","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"コナン 東京 聖地","4","4","110","17","0.00","https://dressy.pla-cole.wedding/conan-movie/","5","0","0.00","0.33","125","[100,82,82,53,41,41,53,53,41,41,82,65]","2026-06-27","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"海 カフェ 関西","4","4","110","22","0.00","https://dressy.pla-cole.wedding/sea-side-cafe-kansai/","5","0","0.00","0.33","113","[12,100,1,1,1,1,1,2,5,1,12,8]","2026-08-07","Video, Short videos, Local pack, Twitter","commercial","Organic"
"盛岡 顔合わせ","5","5","110","26","0.00","https://dressy.pla-cole.wedding/iwate-kaoawase/","5","0","0.00","0.33","105","[79,79,79,100,64,79,50,79,79,64,64,64]","2026-07-23","Sitelinks, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"新潟 駅前 飲み屋","10","10","590","32","0.13","https://dressy.pla-cole.wedding/niigata-izakaya/","5","0","0.00","0.12","138","[67,82,67,67,82,100,55,82,67,67,67,67]","2026-07-20","Video, Short videos, People also ask, Local pack","commercial","Organic"
"盛岡 バースデー プレート","2","2","210","35","0.04","https://dressy.pla-cole.wedding/iwate-birthdayplate/","5","0","0.00","0.12","173","[81,100,100,81,81,81,65,65,81,81,81,100]","2026-07-16","Sitelinks, Image, Short videos","navigational","Organic"
"さいたま 市 朝 ごはん","3","3","110","27","0.00","https://dressy.pla-cole.wedding/saitama-morning-cafe/","5","0","0.00","0.02","114","[4,81,23,100,23,2,4,19,2,10,2,8]","2026-08-03","Video, Short videos, People also ask, Local pack","commercial","Organic"
"絵文字 ハート 種類 意味","6","6","170","14","0.00","https://dressy.pla-cole.wedding/heart-color-means/","5","0","0.00","0.33","119","[100,81,81,65,65,65,65,54,81,65,81,65]","2026-08-15","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"カウントダウン 都内","5","5","110","28","0.00","https://dressy.pla-cole.wedding/tokyo-toshikoshi-countdown/","5","0","0.00","0.33","118","[0,1,1,1,3,11,100,1,0,1,0,1]","2026-07-03","AI overview, Video, Short videos, People also ask","informational","Organic"
"宮城 県 御朱印","10","10","1000","22","0.00","https://dressy.pla-cole.wedding/miyagi-gosyuin/","5","0","0.00","0.33","104","[77,100,100,68,68,55,100,77,68,68,68,55]","2026-07-25","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Local pack","commercial","Organic"
"盛岡 顔合わせ ランチ","4","4","110","20","0.00","https://dressy.pla-cole.wedding/iwate-kaoawase/","5","0","0.00","0.01","114","[52,100,52,67,67,81,43,43,52,43,52,33]","2026-06-25","Sitelinks, Video, Short videos, Local pack","commercial","Organic"
"新 札 用意","3","3","110","17","0.00","https://dressy.pla-cole.wedding/shinsatsu-youi/","5","0","0.00","0.33","16","[52,43,67,100,100,67,43,43,52,52,43,33]","2026-07-22","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"山口 御朱印 珍しい","9","9","210","14","0.00","https://dressy.pla-cole.wedding/yamaguchi-gosyuin/","5","0","0.00","0.33","98","[65,65,65,65,65,81,54,100,81,81,81,81]","2026-06-30","Image pack, Video, Short videos, People also ask","informational","Organic"
"あやや 結婚","8","8","210","27","0.00","https://dressy.pla-cole.wedding/ayama_tsuura-keitata_tachibana/","5","0","0.00","0.33","109","[44,100,53,53,100,66,66,81,81,81,44,66]","2026-07-12","AI overview, Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"遠 距離 恋愛 同棲","9","9","210","18","0.00","https://dressy.pla-cole.wedding/ennkyori-dousei/","5","0","0.00","0.33","111","[81,81,100,81,81,65,81,65,81,65,81,65]","2026-08-06","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"児 安 神社","9","9","170","15","0.00","https://dressy.pla-cole.wedding/ishikawa-kodakara/","5","0","0.00","0.01","106","[67,81,81,67,52,67,81,100,52,81,100,81]","2026-07-10","Sitelinks, Image, Short videos, People also ask, Knowledge panel, Twitter","informational","Organic"
"御朱印 富山","6","6","140","17","0.00","https://dressy.pla-cole.wedding/toyama-gosyuin/","5","0","0.00","0.33","20","[82,100,100,100,41,65,65,53,82,65,53,100]","2026-07-18","Image, Image pack, Short videos, People also ask, Local pack","commercial","Organic"
"有名人 妊娠","5","5","170","21","0.00","https://dressy.pla-cole.wedding/shussan-geinou/","5","0","0.00","0.33","146","[52,81,100,81,67,81,100,81,81,81,67,67]","2026-07-18","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"バスケット ブーケ","5","5","170","20","0.00","https://dressy.pla-cole.wedding/basket-bouquet-3/","5","0","0.00","0.6","205","[100,81,100,81,100,67,67,81,81,100,100,100]","2026-06-26","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"方言 群馬","7","7","170","17","0.00","https://dressy.pla-cole.wedding/gunma-hougen/","5","0","0.00","0","133","[35,35,35,35,29,100,35,29,19,19,23,29]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"嫁 やりたい","4","4","110","42","0.00","https://dressy.pla-cole.wedding/yorunoitonami/","5","0","0.00","0.33","110","[65,100,82,82,53,65,65,53,53,65,65,65]","2026-08-05","Sitelinks, AI overview, People also ask, Twitter","informational","Organic"
"greeeen 結婚 式","5","5","170","11","0.00","https://dressy.pla-cole.wedding/greeeen-wedding-bgm/","5","0","0.00","0.33","105","[67,81,100,100,100,52,67,81,81,52,67,52]","2026-08-19","Sitelinks, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"dior 結婚 指輪","8","8","880","34","0.61","https://dressy.pla-cole.wedding/dior-ring/","5","0","3.00","0.89","145","[55,62,62,55,55,55,100,62,45,45,37,55]","2026-07-13","Sitelinks, Image, Image pack, Short videos, People also ask","transactional","Organic"
"警察 結婚 式 礼服","2","2","110","7","0.00","https://dressy.pla-cole.wedding/police-officer-wedding/","5","0","0.00","0.33","150","[54,65,100,81,81,65,27,8,19,19,19,35]","2026-06-26","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"秋田 神社 御朱印","9","9","210","13","0.00","https://dressy.pla-cole.wedding/akita-gosyuin/","5","0","0.00","0.33","105","[67,100,82,54,44,23,44,36,44,54,54,44]","2026-07-23","Image pack, Video, Short videos, People also ask, Local pack","commercial","Organic"
"結婚後初めての お歳暮 親同士","9","9","210","15","0.00","https://dressy.pla-cole.wedding/ochugen-parents-manner/","5","0","0.00","0.02","107","[7,2,2,2,3,7,11,4,3,8,45,100]","2026-07-16","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"バチェロレッテ3 その後","10","10","1000","29","0.00","https://dressy.pla-cole.wedding/bachelor-japan-wedding/","5","0","0.00","0.33","106","[100,23,11,7,7,6,5,6,6,5,9,82]","2026-06-25","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"流し そうめん 近畿","3","3","110","17","0.00","https://dressy.pla-cole.wedding/osaka-nagashisomen/","5","0","0.00","0.33","166","[29,100,100,2,2,2,2,2,10,2,2,29]","2026-07-10","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"もみじ 亭 岡山","7","7","880","41","0.00","https://dressy.pla-cole.wedding/okayama-nagasisomen/","5","0","0.00","0.33","109","[100,100,24,6,2,1,2,1,2,5,11,20]","2026-08-07","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Knowledge panel, Related searches, Twitter","informational, transactional","Organic"
"ドレス 写真 館","4","4","140","30","0.44","https://weddingdress.pla-cole.wedding/c/photo_plan/self/picmii_yokohama/PICMII-YH-02","5","0","2.00","0.33","138","[82,82,82,82,65,53,100,65,65,65,82,65]","2026-08-06","Video, Short videos, Local pack, Twitter","commercial","Organic"
"新婚 と は いつまで","7","7","170","21","0.00","https://dressy.pla-cole.wedding/newlywed/","5","0","0.00","0.33","20","[19,35,65,100,100,100,65,54,35,65,100,100]","2026-07-21","AI overview, Short videos, People also ask","informational","Organic"
"山形 避暑 地","6","6","170","15","0.54","https://dressy.pla-cole.wedding/yamagata-hishochi/","5","0","2.00","0.1","141","[100,37,4,1,1,1,1,2,2,4,8,11]","2026-07-28","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"花 より 男子 学校","3","3","110","17","0.00","https://dressy.pla-cole.wedding/boys-over-flowers-seichi/","5","0","0.00","0.33","112","[53,34,34,28,22,28,16,22,34,53,34,100]","2026-07-28","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"カワセミ 鳥 言葉","7","7","170","23","0.00","https://dressy.pla-cole.wedding/bird-language-birthday-bird/4/","5","0","0.00","0.33","104","[36,44,100,82,44,36,36,36,36,36,28,28]","2026-07-30","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"大分 神社 縁結び","9","9","210","17","0.00","https://dressy.pla-cole.wedding/oita-love-fulfillment/","5","0","0.00","0.33","103","[44,54,54,67,54,54,100,36,36,36,36,23]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"安産 祈願 愛知 県 有名","3","3","110","32","0.00","https://dressy.pla-cole.wedding/aichi-anzankiganjinja/","5","0","0.00","0.01","105","[33,43,43,52,52,67,100,67,81,81,43,33]","2026-08-01","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"誕生 日 プレート 金沢","5","5","110","29","0.05","https://dressy.pla-cole.wedding/ishikawa-birthday-plate/","5","0","0.00","0.09","110","[100,100,100,64,79,100,64,79,50,50,79,100]","2026-07-02","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"富山 バースデー プレート ディナー","4","4","110","33","0.02","https://dressy.pla-cole.wedding/toyama-birthday-plate/","5","0","0.00","0.03","107","[67,100,67,52,52,67,52,52,24,43,52,52]","2026-08-02","Sitelinks, Video, Short videos, Local pack","commercial","Organic"
"茨城 花屋","4","4","110","37","0.00","https://dressy.pla-cole.wedding/ibaraki-flower-shop/","5","0","0.00","0.21","138","[67,33,33,52,52,33,81,67,100,52,67,33]","2026-08-05","Image, Video, Short videos, Local pack, Twitter","commercial","Organic"
"テラハ 現在","7","7","170","20","0.00","https://dressy.pla-cole.wedding/terrace-house-married-cast/4/","5","0","0.00","0.33","122","[6,100,2,82,3,2,2,1,6,16,16,3]","2026-08-18","Image, Image pack, Video, Short videos, People also ask","informational","Organic"
"栃木 夜 カフェ","6","6","140","28","0.00","https://dressy.pla-cole.wedding/tochigi-yorucafe/","5","0","0.00","0.01","115","[67,100,81,81,81,52,67,67,52,67,67,52]","2026-08-05","Image, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"佐賀 市 花屋 さん","4","4","110","20","0.00","https://dressy.pla-cole.wedding/saga-flowershop/","5","0","0.00","0.05","115","[12,1,1,1,1,4,3,15,24,15,100,6]","2026-08-09","Sitelinks, Video, Short videos, Local pack, Twitter","commercial","Organic"
"青森 神社 御朱印","6","6","170","16","0.00","https://dressy.pla-cole.wedding/aomori-gosyuin/","5","0","0.00","0.33","103","[53,53,66,81,100,44,34,44,44,44,66,66]","2026-06-28","Short videos, People also ask, Local pack","commercial","Organic"
