"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"初 七 日 法要 香典","19","19","720","14","0.02","https://life.saisoncard.co.jp/post/c1886/","1","0","0.00","0.09","108","[67,100,82,67,82,82,100,67,100,82,82,67]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ドウダンツツジ 季節","13","13","260","22","0.00","https://life.saisoncard.co.jp/post/c1230/","1","0","0.00","0.06","178","[54,54,54,44,44,23,35,35,67,100,67,54]","2026-08-05","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"パソコン wifi 接続 できない","21","21","1000","26","0.14","https://life.saisoncard.co.jp/post/c3151/","1","0","0.00","0.04","124","[100,100,100,100,100,100,100,100,88,88,88,88]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom","informational","Organic"
"住民 票 抄本 謄本 違い","36","36","1600","16","0.00","https://life.saisoncard.co.jp/post/c1779/","1","0","0.00","0.33","104","[55,55,30,30,30,45,34,83,66,100,66,45]","2026-07-09","AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"不 成就","27","27","1000","17","0.00","https://life.saisoncard.co.jp/post/c1239/","1","0","0.00","0.33","98","[53,68,46,53,53,68,100,68,38,46,31,46]","2026-07-17","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"積立 nisa クレジット カード","21","21","720","33","0.92","https://life.saisoncard.co.jp/money/post/c2612/","1","0","0.00","0.53","135","[59,59,59,72,59,88,100,72,59,59,59,59]","2026-07-28","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"iphone タッチパネル 修理","9","9","140","22","0.00","https://life.saisoncard.co.jp/post/c261/","1","0","0.00","0.04","123","[81,81,81,100,81,67,67,52,52,52,43,33]","2026-07-11","Sitelinks, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"マイ ナンバーカード 写真 ダメだった","27","27","6600","26","0.00","https://life.saisoncard.co.jp/post/c761/","1","0","0.00","0.33","110","[67,67,82,100,100,82,67,55,55,36,29,19]","2026-08-29","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"49 日 お布施 相場 浄土 真宗","25","25","720","10","0.00","https://life.saisoncard.co.jp/post/c1258/","1","0","0.00","0.01","110","[67,82,67,82,100,100,100,100,82,82,82,67]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ライン の データ 移行","11","11","390","40","0.00","https://life.saisoncard.co.jp/post/c288/","1","0","0.00","0","108","[100,81,81,67,44,81,67,100,100,100,81,81]","2026-08-19","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"ドウダンツツジ 透かし 剪定","10","10","210","15","0.00","https://life.saisoncard.co.jp/post/c1230/","1","0","0.00","0.33","159","[24,19,19,19,24,24,19,19,19,54,100,54]","2026-08-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"洗濯 マーク 一覧 意味","15","15","880","31","0.01","https://life.saisoncard.co.jp/post/c41/","1","0","0.00","0.15","113","[100,66,30,20,25,25,17,17,11,11,25,20]","2026-07-07","Image pack, Video, Video Carousel, Short videos, People also ask, Ads middle","informational","Organic"
"ライン 削除 した 友達","12","12","320","25","0.01","https://life.saisoncard.co.jp/post/c282/","1","0","0.00","0.01","96","[81,44,54,100,81,67,44,23,81,81,67,67]","2026-07-24","Sitelinks, AI overview, Ads top, Video, Short videos, People also ask","informational","Organic"
"家電 製品 安い 時期","1","1","90","19","0.00","https://life.saisoncard.co.jp/post/c3215/","1","0","0.00","0.05","168","[53,82,53,41,41,82,100,82,53,29,41,29]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"ドアノブ 壊れ た 開か ない","10","10","320","12","1.99","https://life.saisoncard.co.jp/post/c1708/","1","0","1.00","0.33","124","[32,26,32,21,17,100,21,14,21,17,32,21]","2026-08-19","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"40 代 独身 女性 きつい","19","19","880","18","0.00","https://life.saisoncard.co.jp/post/c2991/","1","0","0.00","0.33","124","[68,68,77,77,77,77,68,100,77,68,55,55]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"40 代 独身 女性 きつい","20","20","880","18","0.00","https://life.saisoncard.co.jp/post/c2991/","1","0","0.00","0.33","124","[68,68,77,77,77,77,68,100,77,68,55,55]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"代償 分割 現金 が ない","17","17","390","7","0.81","https://life.saisoncard.co.jp/post/fd189/","1","0","0.00","0.21","113","[100,81,100,81,67,81,81,67,67,67,67,67]","2026-08-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"救急車 料金 請求","8","8","170","20","0.00","https://life.saisoncard.co.jp/post/c1078/","1","0","0.00","0.33","107","[100,81,54,65,65,81,42,35,42,42,81,81]","2026-08-10","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"音 ならない","1","1","590","23","0.09","https://life.saisoncard.co.jp/post/c266/","1","0","0.00","0.03","117","[67,67,67,67,67,67,67,82,67,67,82,100]","2026-07-14","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"スマホ が 熱い 原因","28","28","1600","32","0.05","https://life.saisoncard.co.jp/post/r77/","1","0","0.00","0.07","131","[100,82,30,30,30,9,11,16,16,23,36,55]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask, Related searches","informational","Organic"
"貧血 即効 性 コンビニ","14","14","260","14","0.00","https://life.saisoncard.co.jp/post/c1020/","1","0","0.00","0.06","97","[82,100,82,67,54,54,54,54,54,67,82,54]","2026-07-29","Sitelinks, AI overview, Short videos, People also ask","informational","Organic"
"部屋 の 湿度 下げる","26","26","1300","22","0.08","https://life.saisoncard.co.jp/post/c837/","1","0","0.00","0.24","127","[100,54,35,30,19,5,5,3,3,5,11,24]","2026-07-14","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ih 焦げ付き","13","13","880","21","0.01","https://life.saisoncard.co.jp/post/c961/","1","0","0.00","0.22","119","[68,55,68,68,77,100,68,55,55,68,68,77]","2026-07-26","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"マイナ ポイント 受け取り方","23","23","1000","30","0.00","https://life.saisoncard.co.jp/post/c762/","1","0","0.00","0.33","130","[30,25,25,42,67,42,30,42,37,25,100,20]","2026-08-21","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"天涯 孤独 女","9","9","170","19","0.00","https://life.saisoncard.co.jp/post/c2910/","1","0","0.00","0.02","123","[54,54,65,65,65,81,65,81,65,65,81,100]","2026-07-13","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"独り で 生き て いく 覚悟","13","13","320","26","0.00","https://life.saisoncard.co.jp/post/c2943/","1","0","0.00","0.02","121","[100,81,67,67,81,54,54,54,54,67,54,54]","2026-07-29","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"家財 保険 裏 ワザ","18","18","1300","8","0.89","https://life.saisoncard.co.jp/money/post/c3118/","1","0","0.00","0.03","19","[81,100,100,81,81,81,81,62,62,55,55,55]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"シャワー ヘッド 掃除 ソレダメ","29","29","1600","24","0.00","https://life.saisoncard.co.jp/post/c1284/","1","0","0.00","0.33","86","[45,45,55,55,55,45,100,45,55,34,55,55]","2026-07-13","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"macbook 起動 しない","21","21","1000","28","0.22","https://life.saisoncard.co.jp/post/c220/","1","0","0.00","0.05","128","[77,77,100,77,77,77,68,77,68,68,68,68]","2026-07-08","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"高齢 独身 女性","1","1","110","13","0.00","https://life.saisoncard.co.jp/post/c2599/","1","0","0.00","0.01","134","[100,100,82,53,82,65,65,82,65,65,53,53]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"抽象 表現 主義","19","19","1000","15","0.00","https://life.saisoncard.co.jp/post/ishida17/","1","0","0.00","0.33","154","[100,100,55,55,62,81,62,81,55,37,55,62]","2026-07-08","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"家計 簿 を つけ ない","10","10","140","12","0.00","https://life.saisoncard.co.jp/money/post/o1/","1","0","0.00","0.33","119","[82,100,100,82,82,65,82,53,65,65,65,41]","2026-08-17","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"まつ毛 が 生え て こない","21","21","1000","16","0.42","https://life.saisoncard.co.jp/post/r116/","1","0","0.00","0.08","114","[100,77,77,77,68,68,77,77,68,77,68,77]","2026-07-18","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"line 移行 トーク 履歴","15","15","390","39","0.00","https://life.saisoncard.co.jp/post/c284/","1","0","0.00","0.01","109","[81,100,100,66,66,81,66,44,66,54,44,44]","2026-08-15","AI overview, Video, Short videos, People also ask","informational","Organic"
"葬儀 知らせ","1","1","110","20","1.15","https://life.saisoncard.co.jp/post/c2244/","1","0","1.00","0.1","155","[81,6,2,2,44,100,2,2,10,2,15,15]","2026-07-27","AI overview, Video, Video Carousel, Short videos, People also ask","informational","SERP Feature"
"登山 装備","20","20","1300","20","0.02","https://life.saisoncard.co.jp/post/c398/","1","0","0.00","0.16","129","[67,79,100,79,67,42,30,42,37,42,54,67]","2026-07-13","Sitelinks, Image pack, Video, Short videos, People also ask","informational","Organic"
"出汁 おすすめ","21","21","720","29","0.23","https://life.saisoncard.co.jp/post/kurashiselect8/","1","0","0.00","0.96","188","[59,59,59,72,72,88,100,88,72,72,72,72]","2026-07-10","Sitelinks, Video, Short videos, People also ask, Twitter","informational","Organic"
"初詣 行っては いけない 日 2024","13","13","320","23","0.00","https://life.saisoncard.co.jp/post/c1116/","1","0","0.00","0","102","[0,0,0,0,0,0,0,0,0,0,0,100]","2026-08-08","Short videos, People also ask","informational","Organic"
"枕 の 方角","42","42","4400","16","0.01","https://life.saisoncard.co.jp/post/c709/","1","0","0.00","0.02","99","[81,100,81,81,67,81,81,67,81,81,81,67]","2026-07-28","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"膝 の 黒ずみ を 消す 簡単","26","26","2400","24","0.05","https://life.saisoncard.co.jp/post/r109/","1","0","0.00","0.64","106","[67,100,82,55,44,36,11,11,11,15,15,29]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask, Feature_34","informational","Organic"
"膝 の 黒ずみ を 消す 簡単","29","29","2400","24","0.05","https://life.saisoncard.co.jp/post/r109/","1","0","0.00","0.64","106","[67,100,82,55,44,36,11,11,11,15,15,29]","2026-07-14","Sitelinks, AI overview, Image, Image pack, Short videos, People also ask, Feature_34","informational","Organic"
"line メッセージ削除 復元 裏ワザ","34","34","1900","22","0.15","https://life.saisoncard.co.jp/post/c284/","1","0","0.00","0.02","108","[16,30,79,100,100,100,100,79,67,67,79,79]","2026-07-14","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"trf サム 年齢","12","12","320","32","0.00","https://life.saisoncard.co.jp/post/sam01/","1","0","0.00","0.33","96","[11,100,7,31,5,6,9,4,11,5,4,21]","2026-08-24","AI overview, Image, Video, Short videos, People also ask, Twitter","informational","Organic"
"塩分 が 足り ない 病気","13","13","210","15","0.00","https://life.saisoncard.co.jp/post/utr0005/","1","0","0.00","0.33","103","[100,82,67,54,54,44,36,36,36,36,36,44]","2026-08-08","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"国 人気 ランキング","19","19","880","24","0.00","https://life.saisoncard.co.jp/post/c119/","1","0","0.00","0.33","138","[68,68,100,77,77,68,68,68,55,68,55,68]","2026-08-09","AI overview, Video, Short videos, People also ask","informational","Organic"
"国 人気 ランキング","20","20","880","24","0.00","https://life.saisoncard.co.jp/post/c119/","1","0","0.00","0.33","138","[68,68,100,77,77,68,68,68,55,68,55,68]","2026-08-09","AI overview, Video, Short videos, People also ask","informational","Organic"
"物 が 捨て られ ない 人","19","19","1000","21","0.13","https://life.saisoncard.co.jp/post/c3116/","1","0","0.00","0.07","165","[81,62,62,62,62,62,62,62,55,81,81,100]","2026-07-06","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"断 捨 離 片付け","10","10","260","15","1.43","https://life.saisoncard.co.jp/post/c2738/","1","0","1.00","0.18","107","[82,100,100,82,82,82,67,54,54,67,67,44]","2026-08-09","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"スマホ line 移行","8","8","170","35","0.00","https://life.saisoncard.co.jp/post/c288/","1","0","0.00","0.01","107","[81,100,81,100,81,100,100,67,81,52,43,33]","2026-08-16","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"椿 季節 いつ","12","12","480","25","0.00","https://life.saisoncard.co.jp/post/c2319/","1","0","0.00","0.33","119","[19,16,24,24,36,67,100,100,82,82,67,36]","2026-07-16","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"海外 旅行 人気 ランキング","30","30","1900","30","0.23","https://life.saisoncard.co.jp/post/c119/","1","0","0.00","0.14","131","[67,67,79,67,67,67,100,79,79,79,100,79]","2026-08-29","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"痩せる 運動 室内","22","22","1000","27","0.37","https://life.saisoncard.co.jp/post/c2864/","1","0","0.00","0.33","168","[62,55,45,37,62,62,62,100,81,81,81,100]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Ads middle","informational","Organic"
"アップル ペイ 現金 チャージ","4","4","170","28","0.00","https://life.saisoncard.co.jp/post/c2383/","1","0","0.00","0.03","101","[67,67,81,81,81,81,81,81,100,81,67,67]","2026-07-31","AI overview, Video, Short videos, People also ask","informational","Organic"
"macbook pro 強制 終了","6","6","210","27","0.02","https://life.saisoncard.co.jp/post/c219/","1","0","0.00","0.06","204","[100,100,100,81,100,100,100,81,100,67,81,81]","2026-08-08","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter","informational","Organic"
"健康 診断 前日 性行為","28","28","1300","14","0.00","https://life.saisoncard.co.jp/post/c1/","1","0","0.00","0.33","88","[100,100,44,20,7,11,20,20,16,20,24,28]","2026-07-25","Sitelinks, AI overview, Video, People also ask","informational","Organic"
"体 を 冷やす お茶","8","8","70","21","0.00","https://life.saisoncard.co.jp/post/seto43/","1","0","0.00","0.03","181","[44,100,3,3,66,3,3,3,6,3,44,3]","2026-08-19","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"シングル レバー 混合 水 栓 構造","11","11","320","14","0.83","https://life.saisoncard.co.jp/post/c1921/","1","0","0.00","0.03","176","[100,67,100,82,82,54,82,100,67,67,54,54]","2026-07-06","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask","informational, transactional","Organic"
"改宗 と は","22","22","720","14","0.00","https://life.saisoncard.co.jp/post/c2247/","1","0","0.00","0.33","105","[32,32,59,59,88,72,100,88,88,72,88,88]","2026-07-29","Sitelinks, AI overview, Short videos, People also ask, Twitter","informational","Organic"
"携帯 の 動画 を テレビ で 見る 方法","31","31","1600","25","0.15","https://life.saisoncard.co.jp/post/c44/","1","0","0.00","0.58","168","[25,34,34,55,30,25,45,66,83,66,100,66]","2026-08-14","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"不動産 の 相続 手続き","21","21","880","29","0.55","https://life.saisoncard.co.jp/post/c2572/","1","0","0.00","0.64","126","[45,45,37,45,37,37,37,55,55,81,81,100]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Ads middle","informational","Organic"
"ワイファイ 通信 速度","20","20","880","47","0.88","https://life.saisoncard.co.jp/post/r219/","1","0","0.00","0.02","137","[68,68,55,45,55,68,100,68,68,77,77,77]","2026-08-19","Instant answer, Video, Short videos, People also ask, Twitter","informational","Organic"
"胸部 レントゲン 女性 服装","16","16","590","16","0.00","https://life.saisoncard.co.jp/post/c375/","1","0","0.00","0.33","87","[37,37,45,45,37,25,30,25,45,100,37,37]","2026-08-15","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"充電 が できない","35","35","4400","32","0.11","https://life.saisoncard.co.jp/post/c274/","1","0","0.00","0.08","129","[100,100,100,81,81,81,81,81,81,81,81,81]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"ライフ 営業 時間 大阪","1","1","320","32","0.00","https://life.saisoncard.co.jp/post/crc0092/","1","0","0.00","0.33","52","[44,44,54,36,36,36,100,100,44,54,54,36]","2026-07-19","Video, Short videos, People also ask, Local pack, Twitter","navigational","SERP Feature"
"都営 住宅 条件 年収","11","11","210","32","0.00","https://life.saisoncard.co.jp/post/c144/","1","0","0.00","0.02","107","[100,100,100,81,66,44,34,53,53,53,66,44]","2026-08-06","AI overview, Video, Short videos, People also ask","informational","Organic"
"冷め た 恋愛","12","12","390","21","0.00","https://life.saisoncard.co.jp/post/innocent11/","1","0","0.00","0.33","137","[100,100,54,54,66,66,66,66,54,66,54,66]","2026-07-16","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"立会い 引っ越し","20","20","880","14","0.06","https://life.saisoncard.co.jp/post/c2706/","1","0","0.00","0.07","119","[45,45,62,81,100,55,55,45,45,37,45,45]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"mac ログイン パスワード","4","4","140","42","0.00","https://life.saisoncard.co.jp/post/c225/","1","0","0.00","0.33","125","[82,65,65,65,65,82,100,65,100,100,100,100]","2026-08-15","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"セルフ カット と は","8","8","210","17","0.00","https://life.saisoncard.co.jp/post/crc0012/","1","0","0.00","0.33","113","[65,81,65,81,65,81,81,65,100,100,100,81]","2026-08-24","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"成年 後見 制度 と は わかり やすく","26","26","1600","29","0.04","https://life.saisoncard.co.jp/post/c2510/","1","0","0.00","0.19","133","[84,68,68,84,84,84,84,100,100,84,84,53]","2026-07-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads middle, Twitter","informational","Organic"
"扉 蝶番 交換","6","6","50","12","0.55","https://life.saisoncard.co.jp/post/c1917/","1","0","0.00","0.57","161","[24,5,5,5,14,33,52,100,5,5,5,10]","2026-07-19","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"健康 保険 加入 しない","1","1","110","13","0.00","https://life.saisoncard.co.jp/money/post/c175/","1","0","0.00","0.33","109","[100,100,79,79,79,64,79,64,79,79,64,64]","2026-08-19","Sitelinks, AI overview, Video, Short videos","informational","SERP Feature"
"個別株 買い方","26","26","1000","25","0.60","https://life.saisoncard.co.jp/money/post/plw0023/","1","0","0.00","0.49","126","[55,62,55,55,45,55,100,81,62,55,62,62]","2026-08-03","AI overview, Video, Short videos, People also ask","informational","Organic"
"マイ ナンバー スマホ 申請","22","22","880","39","0.00","https://life.saisoncard.co.jp/post/c763/","1","0","0.00","0.33","125","[72,100,88,100,100,100,88,88,88,88,72,48]","2026-07-18","AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"アルコール 痒く なる","12","12","390","21","0.00","https://life.saisoncard.co.jp/post/c767/","1","0","0.00","0.33","96","[81,100,81,66,44,54,54,44,44,54,66,54]","2026-08-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ドアノブ が 回ら ない","11","11","480","12","1.85","https://life.saisoncard.co.jp/post/c1708/","1","0","1.00","0.23","116","[100,100,66,81,54,100,100,81,66,66,66,81]","2026-08-09","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"網戸 掃除 おすすめ","13","13","320","21","0.02","https://life.saisoncard.co.jp/post/c957/","1","0","0.00","0.56","201","[3,3,4,11,13,20,24,16,20,16,24,100]","2026-08-17","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"沖縄 持ち物 リスト","13","13","260","14","0.01","https://life.saisoncard.co.jp/post/c2575/","1","0","0.00","0.04","19","[66,66,66,29,12,8,12,24,54,66,66,100]","2026-07-20","Sitelinks, Image pack, Video, Short videos","informational","Organic"
"カフェ イン 冷え性","8","8","50","12","0.00","https://life.saisoncard.co.jp/post/r23/","1","0","0.00","0.33","104","[6,18,6,12,65,6,100,65,6,6,6,41]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"wifi 6 とは","45","45","5400","36","0.12","https://life.saisoncard.co.jp/post/r216/","1","0","0.00","0.06","136","[100,100,82,100,100,82,82,67,82,67,67,55]","2026-08-27","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"縁起 の いい お札 の 折り 方","10","10","720","21","0.00","https://life.saisoncard.co.jp/post/c2531/","1","0","0.00","0.33","88","[11,11,13,13,13,100,45,17,20,13,13,13]","2026-07-31","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches","informational","Organic"
"レッド ロビン 強 剪定 時期","9","9","140","16","0.01","https://life.saisoncard.co.jp/post/c1714/","1","0","0.00","0.03","18","[28,28,13,36,44,28,18,13,18,44,100,100]","2026-07-19","Sitelinks, AI overview, Image pack, Short videos, People also ask","informational","Organic"
"正月 に 食べ たい もの","9","9","140","22","0.00","https://life.saisoncard.co.jp/post/c61/","1","0","0.00","0","134","[1,1,1,1,4,14,100,26,1,1,0,0]","2026-07-12","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"ライン の ブロック","12","12","390","25","0.03","https://life.saisoncard.co.jp/post/c281/","1","0","0.00","0.03","20","[66,54,81,100,81,81,66,100,54,54,54,44]","2026-07-21","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"手相 珍しい 左手","1","1","590","28","0.00","https://life.saisoncard.co.jp/post/c956/","1","0","0.00","0.33","105","[82,82,82,100,82,82,82,67,67,55,55,30]","2026-07-26","Sitelinks, AI overview, Video, Short videos, People also ask","informational","SERP Feature"
"iphone バックアップ itunes","13","13","1300","47","0.01","https://life.saisoncard.co.jp/post/c248/","1","0","0.00","0.01","108","[100,81,81,81,100,100,81,81,100,62,37,24]","2026-07-08","AI overview, Video, Short videos, People also ask","informational","Organic"
"服 に 血 が つい た 落とし 方","10","10","320","13","0.00","https://life.saisoncard.co.jp/post/c1490/","1","0","0.00","0.33","112","[48,32,26,17,14,9,11,9,7,32,100,72]","2026-08-05","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"エアコン 久しぶり 試運転 暖房","10","10","260","19","0.00","https://life.saisoncard.co.jp/post/c2504/","1","0","0.00","0.01","113","[3,1,3,72,100,72,26,7,4,7,21,5]","2026-08-02","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"神戸 市 引越し 補助 金","1","1","210","18","1.94","https://life.saisoncard.co.jp/post/r207/","1","0","1.00","0.02","109","[100,81,81,81,54,42,65,81,81,81,100,100]","2026-07-16","AI overview, Video, Short videos, People also ask","informational, transactional","SERP Feature"
"line ブロック され て いるか どうか","9","9","50","24","0.00","https://life.saisoncard.co.jp/post/c279/","1","0","0.00","0.08","107","[4,4,4,19,4,8,100,35,8,4,19,4]","2026-08-13","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"遺族 年金 いつから もらえる","22","22","720","24","0.01","https://life.saisoncard.co.jp/post/c1344/","1","0","0.00","0.09","126","[72,88,72,88,72,72,72,88,72,88,72,100]","2026-08-12","Sitelinks, AI overview, Video, Short videos","informational","Organic"
"エアコン 除湿 冬","10","10","260","13","2.19","https://life.saisoncard.co.jp/post/c1833/","1","0","2.00","0.1","122","[24,12,15,8,5,5,36,44,81,81,81,100]","2026-08-16","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask","informational","Organic"
"鹿児島 お 土産 ランキング","41","41","5400","28","0.02","https://life.saisoncard.co.jp/post/c1068/","1","0","0.00","0.14","125","[67,100,81,81,67,54,54,67,81,54,67,54]","2026-08-19","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"お札 お年玉 折り 方","4","4","50","21","0.00","https://life.saisoncard.co.jp/post/c2531/","1","0","0.00","0.33","97","[4,4,27,4,4,81,100,8,8,4,4,4]","2026-08-27","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"免許 証 更新 ハガキ なし","13","13","260","28","0.00","https://life.saisoncard.co.jp/post/c683/","1","0","0.00","0.33","105","[67,82,100,67,54,36,23,54,44,67,82,82]","2026-07-12","AI overview, Short videos, People also ask, Twitter","informational","Organic"
"ジャバ 風呂 釜 壊れる","33","33","1600","15","0.00","https://life.saisoncard.co.jp/post/c2496/","1","0","0.00","0.03","105","[36,28,36,36,53,67,100,67,44,36,28,28]","2026-07-14","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter","informational","Organic"
"手相 縦 線","30","30","1900","29","0.00","https://life.saisoncard.co.jp/post/c956/","1","0","0.00","0","108","[83,66,66,83,66,100,83,83,66,83,34,30]","2026-07-25","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"スマホ 画面 テレビ","27","27","2400","36","0.05","https://life.saisoncard.co.jp/post/c44/","1","0","0.00","0.85","157","[83,83,100,83,83,83,83,83,66,66,55,66]","2026-07-07","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"腸 活 飲み物","18","18","1300","17","0.23","https://life.saisoncard.co.jp/post/utr0010/","1","0","0.00","0.92","115","[53,53,68,84,84,68,68,100,84,84,68,84]","2026-07-06","Sitelinks, AI overview, Image, Video, Short videos, People also ask","informational","Organic"
"閉経 の 予兆","17","17","590","13","0.04","https://life.saisoncard.co.jp/post/c898/","1","0","0.00","0.03","105","[82,82,100,82,67,67,82,82,67,82,82,82]","2026-07-18","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"防災 グッズ 中身","1","1","590","27","0.05","https://life.saisoncard.co.jp/post/c3201/","1","0","0.00","0.42","186","[100,55,30,77,68,37,45,30,25,20,16,25]","2026-07-17","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","SERP Feature"
"泉 質","41","41","5400","34","0.00","https://life.saisoncard.co.jp/post/utr0069/","1","0","0.00","0.33","131","[9,6,6,9,13,67,36,100,55,30,9,6]","2026-07-07","Video, Short videos, People also ask","informational","Organic"
"引っ越し が 決まっ たら する こと","15","15","720","26","0.29","https://life.saisoncard.co.jp/post/c2706/","1","0","0.00","0.72","137","[59,72,88,72,88,59,88,100,100,72,59,59]","2026-08-07","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Ads bottom","informational","Organic"
"引っ越し が 決まっ たら する こと","17","17","720","26","0.29","https://life.saisoncard.co.jp/post/c2706/","1","0","0.00","0.72","137","[59,72,88,72,88,59,88,100,100,72,59,59]","2026-08-07","AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Ads bottom","informational","Organic"
