"Keyword","Position","Previous position","Search Volume","Keyword Difficulty","CPC","URL","Traffic","Traffic (%)","Traffic Cost","Competition","Number of Results","Trends","Timestamp","SERP Features by Keyword","Keyword Intents","Position Type"
"7.25 x 5","17","17","260","20","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/a7-square-flap-5-25-x-7-25/","0","0","0.00","0.33","0","[81,65,43,65,81,81,81,81,81,100,81,81]","2026-07-28","Sitelinks, Instant answer, Short videos, People also ask, Twitter","informational","Organic"
"7.25 x 5","40","40","260","20","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/a7-5-euro-flap-5-5-x-7-5/","0","0","0.00","0.33","0","[81,65,43,65,81,81,81,81,81,100,81,81]","2026-07-28","Sitelinks, Instant answer, Short videos, People also ask, Twitter","informational","Organic"
"7.25 x 5","41","41","260","20","0.00","https://cardsandpockets.com/envelopes/blank-envelopes/a7-5-euro-flap-5-5-x-7-5/","0","0","0.00","0.33","0","[81,65,43,65,81,81,81,81,81,100,81,81]","2026-07-28","Sitelinks, Instant answer, Short videos, People also ask, Twitter","informational","Organic"
"7.25 x 5","50","50","260","20","0.00","https://cardsandpockets.com/paper/cardstock/all-sizes/5-25-x-7-25/","0","0","0.00","0.33","0","[81,65,43,65,81,81,81,81,81,100,81,81]","2026-07-28","Sitelinks, Instant answer, Short videos, People also ask, Twitter","informational","Organic"
"7.25 x 5","57","57","260","20","0.00","https://cardsandpockets.com/pockets/blank-pockets/a7-5-pocket-sleeves-5-25x7-25/","0","0","0.00","0.33","0","[81,65,43,65,81,81,81,81,81,100,81,81]","2026-07-28","Sitelinks, Instant answer, Short videos, People also ask, Twitter","informational","Organic"
"invitations miami fl","61","61","70","17","1.34","https://cardsandpockets.com/","0","0","0.00","0.87","160","[50,50,28,35,100,50,35,35,64,35,50,50]","2026-07-10","Sitelinks, Short videos, Local pack, Twitter","commercial","Organic"
"print on envelope","33","33","170","16","0.00","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","0.26","119","[30,24,20,24,5,8,10,6,8,5,5,5]","2026-06-22","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"print on envelope","81","81","170","16","0.00","https://cardsandpockets.com/printing/envelope-liner-printing/","0","0","0.00","0.26","119","[30,24,20,24,5,8,10,6,8,5,5,5]","2026-06-22","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"do it yourself place cards for weddings","34","34","40","23","0.81","https://blog.cardsandpockets.com/2018/05/02/4-diy-place-card-ideas-spring-weddings/","0","0","0.00","1","147","[5,11,0,29,11,41,11,5,52,23,41,64]","2026-07-31","Sitelinks, AI overview, Video, Video Carousel, Short videos","informational","Organic"
"print on card stock","27","27","480","31","1.17","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","195","[13,13,8,13,5,5,5,5,4,3,3,3]","2026-06-28","Sitelinks, Video, Short videos, People also ask","informational","Organic"
"18 x 24 seating chart","17","17","40","21","0.97","https://cardsandpockets.com/c-p-wedding/day-of-materials/wedding-seating-charts/guest-seating-chart-24x-36-flower-tin/","0","0","0.00","1","227","[11,11,11,100,64,11,11,11,11,11,11,11]","2026-06-30","Sitelinks, Image, Image pack, Video, People also ask, Feature_34","informational","Organic"
"18 x 24 seating chart","20","20","40","21","0.97","https://cardsandpockets.com/c-p-wedding/day-of-materials/wedding-seating-charts/guest-seating-chart-24x-36-flower-tin/","0","0","0.00","1","227","[11,11,11,100,64,11,11,11,11,11,11,11]","2026-06-30","Sitelinks, Image, Image pack, Video, People also ask, Feature_34","informational","Organic"
"wedding cards and invitations","26","26","90","58","1.89","https://cardsandpockets.com/","0","0","0.00","1","201","[0,0,50,35,78,78,78,50,50,78,100,100]","2026-06-27","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Local pack, Twitter, Feature_34","commercial","Organic"
"wedding invitations paper","14","14","140","25","1.14","https://cardsandpockets.com/brands/","0","0","0.00","1","193","[7,35,53,100,12,12,17,17,66,23,43,35]","2026-06-25","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, Local pack, Twitter","commercial","Organic"
"wedding invitations paper","32","32","140","25","1.14","https://cardsandpockets.com/","0","0","0.00","1","193","[7,35,53,100,12,12,17,17,66,23,43,35]","2026-06-25","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, Local pack, Twitter","commercial","Organic"
"a size envelopes","7","7","50","13","1.91","https://cardsandpockets.com/envelopes/blank-envelopes/","0","0","0.00","1","193","[8,5,15,11,3,11,15,1,3,28,1,8]","2026-07-28","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"colorful invitation printer paper","7","7","90","2","0.00","https://cardsandpockets.com/brands/","0","0","0.00","0","186","[0,12,21,21,28,21,28,100,65,0,0]","2026-06-20","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"colorful invitation printer paper","42","42","90","2","0.00","https://cardsandpockets.com/paper/cardstock/all-sizes/a7-5-x-7-flat-card/","0","0","0.00","0","186","[0,12,21,21,28,21,28,100,65,0,0]","2026-06-20","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"lace envelope liner","10","10","50","16","0.73","https://cardsandpockets.com/envelopes/envelope-liners/designs-patterns/lace-envelope-liner/","0","0","0.00","1","228","[18,18,18,18,18,36,18,18,18,100,100,100]","2026-07-13","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational","Organic"
"laser print","30","30","590","50","0.66","https://cardsandpockets.com/printing/custom-printed-laser-cut-shapes/upload-your-own-shape/printed-custom-laser-cut-paper-shape/","0","0","0.00","1","181","[24,13,20,16,16,24,16,30,24,24,13,16]","2026-08-01","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter, Feature_34","transactional","Organic"
"customizable place cards","30","30","30","21","1.35","https://cardsandpockets.com/printing/customizable-templates/place-cards/design-edit-templates-online/","0","0","0.00","1","191","[57,14,57,71,57,42,100,0,0,0,14,28]","2026-06-27","Sitelinks, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"bright cardstock","27","27","90","6","0.37","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","193","[7,7,42,53,42,26,42,100,80,7,11,11]","2026-06-28","Sitelinks, Video, Video Carousel, Short videos, Twitter, Feature_34","commercial","Organic"
"clear paper invitations","31","31","40","11","0.44","https://cardsandpockets.com/wedding/invitations-envelopes/printed-invitation-cards/design-customize-online/printed-vellum-invitations/","0","0","0.00","1","199","[63,45,63,63,45,45,18,18,18,18,18,18]","2026-07-24","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"watercolor floral invitation","17","17","30","14","1.30","https://blog.cardsandpockets.com/2019/01/09/diy-story-floral-watercolor-wedding-invitation/","0","0","0.00","1","201","[0,0,26,0,11,15,0,7,7,26,19,19]","2026-07-21","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational","Organic"
"carhartt address for wedding invitations","45","45","50","18","0.00","https://cardsandpockets.com/","0","0","0.00","0.01","163","[81,100,18,36,45,45,36,27,36,63,63,81]","2026-06-20","Sitelinks, AI overview, Video, Short videos, People also ask","informational","Organic"
"online marriage invitation card maker free","22","22","50","68","2.06","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.59","64","[17,64,5,5,17,29,5,5,52,41,100,82]","2026-07-20","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter","commercial","Organic"
"price of envelopes","30","24","50","23","1.89","https://cardsandpockets.com/envelopes/blank-envelopes/","0","0","0.00","0.9","176","[23,52,17,23,17,29,11,29,23,29,41,64]","2026-08-10","Sitelinks, Video, Short videos, People also ask, Ads bottom, Feature_34","transactional","Organic"
"professional envelopes","28","28","30","26","3.30","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","195","[3,2,5,7,3,2,4,2,4,2,4,2]","2026-07-01","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"laser cut wedding invitations templates free download","7","7","30","11","1.35","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.96","182","[28,28,28,71,28,71,28,28,28,28,28,28]","2026-07-21","Sitelinks, Video, Short videos, People also ask, Twitter","informational","Organic"
"reception invitation card format","32","32","70","24","0.00","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","187","[18,18,100,81,45,81,81,81,100,100,100,18]","2026-07-13","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"lace pockets","21","21","40","2","0.00","https://cardsandpockets.com/envelopes/envelope-liners/designs-patterns/lace-envelope-liner/","0","0","0.00","0.33","185","[64,14,14,14,14,100,64,14,14,14,14,14]","2026-06-23","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"weeding card design","38","38","30","69","1.74","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","196","[0,54,0,0,0,0,0,0,0,0,0,0]","2026-07-15","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom, Feature_34","commercial, informational","Organic"
"weeding card design","39","39","30","69","1.74","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","196","[0,54,0,0,0,0,0,0,0,0,0,0]","2026-07-15","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Ads bottom, Feature_34","commercial, informational","Organic"
"stock large","43","43","40","-1","0.00","https://cardsandpockets.com/paper/cardstock/larger-sizes/","0","0","0.00","0.33","181","[11,82,11,11,11,11,41,82,11,11,11,11]","2026-07-08","AI overview, Video, Short videos, People also ask","informational","Organic"
"mirror photocard","16","16","110","24","0.00","https://cardsandpockets.com/paper/cardstock/mirror-cardstock/","0","0","0.00","0.5","186","[3,6,0,0,0,100,1,1,1,1,0,1]","2026-07-31","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","informational","Organic"
"envelopes for postcards","37","37","50","21","1.63","https://cardsandpockets.com/envelopes/blank-envelopes/","0","0","0.00","1","222","[15,15,34,34,15,0,26,11,3,34,3,26]","2026-07-05","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"folded thank you cards","49","49","110","12","2.61","https://cardsandpockets.com/cards/printed-flat-folded-cards/printed-folded-cards/printed-single-fold-cards/","0","0","0.00","1","194","[82,64,82,64,100,82,64,52,64,41,64,64]","2026-07-29","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Feature_34","informational","Organic"
"how to make brown paper look like wood","40","40","40","16","0.00","https://cardsandpockets.com/paper/real-wood-paper/","0","0","0.00","0.33","198","[9,9,9,9,9,9,52,9,66,9,9,9]","2026-06-22","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Google Flights","informational","Organic"
"printed self seal envelopes","37","37","50","10","5.67","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","0.75","195","[22,22,55,77,44,77,77,77,77,33,44,44]","2026-06-29","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"envelope for 5x7 invitation","7","7","40","15","1.18","https://cardsandpockets.com/envelopes/blank-envelopes/inner-outer-envelopes/","0","0","0.00","1","219","[7,12,7,2,5,7,2,23,12,10,10,12]","2026-08-07","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","commercial, informational","Organic"
"90 lb cardstock","30","30","140","20","0.55","https://cardsandpockets.com/paper/cardstock/all-sizes/","0","0","0.00","1","216","[64,82,82,64,100,82,64,64,82,64,64,82]","2026-06-20","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"5x7 envelop","18","18","70","37","1.03","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","1","219","[0,0,0,0,0,0,0,0,100,0,0,0]","2026-06-26","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"80 lb text weight paper","8","8","40","5","3.63","https://cardsandpockets.com/paper/text-weight/8-5x11-text-weight/","0","0","0.00","0.98","193","[36,18,45,63,18,63,63,18,18,18,45,18]","2026-07-22","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Feature_34","informational","Organic"
"greeting card cardstock","25","25","210","8","0.65","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.55","197","[35,18,43,66,8,14,100,29,29,35,81,43]","2026-06-22","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"greeting card cardstock","29","29","210","8","0.65","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.55","197","[35,18,43,66,8,14,100,29,29,35,81,43]","2026-06-22","Sitelinks, Image, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"vellum overlay save the date","7","7","40","9","1.89","https://blog.cardsandpockets.com/2017/08/17/diy-layered-vellum-save-the-date/","0","0","0.00","1","10","[29,41,41,29,41,29,23,11,11,11,11,11]","2026-07-19","Sitelinks, Image, Image pack, Short videos, Feature_34","commercial","SERP Feature"
"free wedding announcement","16","26","110","41","2.10","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","0.99","184","[0,0,0,0,0,0,0,0,81,100,0,0]","2026-08-11","Sitelinks, AI overview, Image, Video, Short videos, Twitter","informational","Organic"
"best custom paper","31","31","40","13","0.00","https://cardsandpockets.com/paper/custom-cut-sizes/","0","0","0.00","0.33","190","[11,11,77,77,55,44,55,55,44,55,22,77]","2026-07-15","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Ads bottom, Twitter, Google Flights, Feature_34","commercial","Organic"
"4.55 x5","50","50","50","8","0.00","https://cardsandpockets.com/paper/cardstock/popular-sizes/4-25x5-5/","0","0","0.00","0.33","0","[78,28,100,14,100,14,14,14,14,0,14,0]","2026-06-20","Instant answer, Video, Short videos, Twitter","informational","Organic"
"personalized acrylic signs","32","32","40","20","1.37","https://cardsandpockets.com/printing/upload-your-own-custom-acrylic-sign/","0","0","0.00","1","199","[18,18,100,18,18,18,18,36,81,45,18,18]","2026-06-20","Sitelinks, Video, Video Carousel, Short videos, Local pack, Twitter, Feature_34","transactional","Organic"
"printable invitation templates","14","14","320","43","0.57","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","125","[66,44,44,44,36,44,54,44,19,29,44,44]","2026-06-29","Sitelinks, AI overview, Image, Image pack, Video, Short videos, People also ask, Ads bottom, Twitter","informational","Organic"
"is cardstock construction paper","35","35","90","13","0.00","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.06","183","[52,9,52,33,33,33,33,52,52,100,33,23]","2026-07-03","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Google Flights","informational","Organic"
"laser compatible cardstock","29","29","90","22","0.00","https://cardsandpockets.com/laser-cutting/upload-your-own-laser-cut/custom-laser-cut-paper-shape/","0","0","0.00","0.63","191","[0,0,2,2,2,2,2,100,12,12,2,2]","2026-07-24","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"kraft paper envelopes 5x7","24","24","70","20","1.59","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","1","210","[44,44,55,44,100,100,100,55,77,100,77,77]","2026-08-09","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"48 pack kraft blank greeting cards with envelopes","20","20","260","-1","0.00","https://cardsandpockets.com/cards/blank-card-envelope-sets/","0","0","0.00","0","205","[8,100]","2026-07-14","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"sample thank you cards for wedding gifts","93","93","40","21","0.20","https://cardsandpockets.com/wedding/day-of-materials/thank-you-cards/","0","0","0.00","1","195","[35,50,28,50,50,78,14,14,14,14,14,14]","2026-07-10","Sitelinks, AI overview, Image, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"engaged christmas cards","27","27","110","12","0.00","https://cardsandpockets.com/info/holiday-shop/engaged-gift-ornaments/","0","0","0.00","0.78","174","[2,2,2,2,7,21,59,39,2,2,5,2]","2026-07-26","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","commercial","Organic"
"#8 envelopes","18","18","90","6","3.76","https://cardsandpockets.com/envelopes/blank-envelopes/a8-euro-flap-5-1-2-x-8-1-8/","0","0","0.00","1","223","[19,34,42,34,34,34,53,100,80,11,11,7]","2026-07-06","Sitelinks, Image pack, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"matte paper envelopes","29","29","40","4","0.00","https://cardsandpockets.com/printing/envelope-liner-printing/","0","0","0.00","0","191","[14,71,71,100,42,57,57,71,42,0,0]","2026-06-23","Sitelinks, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"how to start a reflective paper","79","79","210","45","0.89","https://cardsandpockets.com/paper/mirror-paper/","0","0","0.00","0.02","191","[29,35,10,43,100,66,54,43,35,54,35,43]","2026-07-10","Sitelinks, AI overview, Image pack, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"personal paper size","61","61","90","24","0.00","https://cardsandpockets.com/paper/cardstock/larger-sizes/custom-sizes/custom-size-paper-cover-weight/","0","0","0.00","0.49","130","[11,11,11,64,64,64,64,41,64,100,41,41]","2026-06-23","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"custom printed peel and seal envelopes","37","37","50","8","0.00","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","181","[22,22,77,55,55,55,77,100,77,44,44,33]","2026-07-13","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"make an envelope out of printer paper","76","76","40","25","0.00","https://cardsandpockets.com/printing/envelope-printing/printed-envelope-liners/","0","0","0.00","0.33","185","[100,9,9,9,9,9,9,9,19,19,9,9]","2026-07-08","Image pack, Video, Short videos, People also ask, Related searches","informational","Organic"
"wedding evite examples","32","32","30","37","1.54","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","108","[4,4,6,22,18,4,4,4,4,4,4,4]","2026-06-30","Sitelinks, AI overview, Image, Short videos, People also ask","informational","Organic"
"a6 card stock","13","13","70","3","0.88","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.76","216","[45,36,63,63,63,36,63,63,81,100,100,63]","2026-07-07","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"print a envelope","41","41","210","26","2.96","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","125","[5,17,21,39,26,59,32,7,7,4,7,7]","2026-07-02","Sitelinks, AI overview, Video, Video Carousel, Short videos, People also ask, Related searches, Twitter","informational","Organic"
"shaped shells","14","14","110","25","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/shell-shape-pack/","0","0","0.00","0.5","192","[100,52,52,42,42,66,33,33,52,52,66,66]","2026-07-04","Sitelinks, AI overview, Image pack, Video, Video Carousel, Short videos, People also ask","informational","Organic"
"wedding invite inspiration","37","37","40","38","1.52","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","199","[0,2,7,0,0,5,2,5,82,0,12,7]","2026-06-18","Sitelinks, Image, Image pack, Video, Video Carousel, Short videos, Related searches, Feature_34","commercial","Organic"
"how to write on invitation envelope","78","78","70","19","1.00","https://cardsandpockets.com/","0","0","0.00","1","196","[50,50,78,50,64,50,50,50,50,64,50,50]","2026-06-21","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Twitter","informational","Organic"
"wedding reception invitation template","35","35","90","27","1.13","https://cardsandpockets.com/info/free-wedding-invitation-templates/","0","0","0.00","1","191","[0,41,82,100,64,52,29,11,52,41,41,64]","2026-07-13","Sitelinks, Image, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"cream envelopes 5x7","6","6","30","7","1.71","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap/a7-euro-flap-cream/","0","0","0.00","1","250","[7,7,7,7,7,11,19,7,11,7,15,11]","2026-07-21","Sitelinks, Image, Image pack, Short videos, Feature_34","informational, transactional","Organic"
"hot air balloon shape","15","15","110","23","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/hot-air-balloon-shape-pack/","0","0","0.00","0.27","199","[42,23,33,100,80,42,33,33,66,66,42,80]","2026-08-06","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Google Flights, Feature_34","informational","Organic"
"hot air balloon shape","16","16","110","23","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/hot-air-balloon-shape-pack/","0","0","0.00","0.27","199","[42,23,33,100,80,42,33,33,66,66,42,80]","2026-08-06","Sitelinks, AI overview, Image, Image pack, Video, Video Carousel, Short videos, People also ask, Google Flights, Feature_34","informational","Organic"
"bulk thank you cards and envelopes","30","30","140","30","1.27","https://cardsandpockets.com/cards/blank-card-envelope-sets/","0","0","0.00","1","208","[33,42,66,42,66,52,52,66,52,80,80,100]","2026-08-10","Sitelinks, AI overview, Video, Short videos, Feature_34","commercial","Organic"
"envelope size 7.25 x 5.25","1","1","40","1","1.95","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","0.7","177","[14,21,14,14,21,28,100,28,21,7,14,14]","2026-08-07","Sitelinks, AI overview, Video, People also ask, Feature_34","commercial","SERP Feature"
"textured envelopes","18","18","90","2","1.09","https://cardsandpockets.com/envelopes/envelope-liners/","0","0","0.00","1","195","[33,52,23,33,19,33,42,42,66,80,66,80]","2026-06-23","Sitelinks, Image, Image pack, Video, Short videos, Feature_34","informational","Organic"
"a7 env size","31","31","320","18","1.92","https://cardsandpockets.com/envelopes/blank-envelopes/a7-euro-flap-5-25-x-7-25/","0","0","0.00","0.58","107","[76,76,6,10,8,6,30,13,13,6,16,8]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Ads middle","informational","Organic"
"a7 env size","75","75","320","18","1.92","https://cardsandpockets.com/info/helpful-product-links/product-sizing-guides/a7-signature-sizing-guide/","0","0","0.00","0.58","107","[76,76,6,10,8,6,30,13,13,6,16,8]","2026-07-11","Sitelinks, AI overview, Video, Short videos, People also ask, Ads bottom, Ads middle","informational","Organic"
"wedding acrylic signs","31","31","70","11","0.73","https://cardsandpockets.com/printing/acrylic-printing/acrylic-signs/","0","0","0.00","1","186","[15,18,11,15,15,11,11,8,11,8,11,18]","2026-06-26","Sitelinks, Image pack, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"buisness card stock","45","45","50","15","1.39","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","194","[23,41,64,41,23,100,41,17,41,5,5,5]","2026-06-30","Sitelinks, Image, Video, Short videos, People also ask, Feature_34","commercial","Organic"
"simple wedding shower invitations","77","77","40","32","1.05","https://cardsandpockets.com/","0","0","0.00","1","198","[18,18,18,18,18,18,18,18,100,18,100,18]","2026-07-30","Sitelinks, Video, Short videos, People also ask, Twitter, Feature_34","commercial","Organic"
"cardstock premium","14","14","30","20","1.11","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","224","[14,14,14,21,28,28,21,28,21,21,14,21]","2026-06-19","Sitelinks, AI overview, Video, Short videos, People also ask, Feature_34","commercial, informational","Organic"
"vellum paper with pattern","4","4","70","17","0.31","https://cardsandpockets.com/printing/vellum-printing/","0","0","0.00","1","197","[50,50,35,50,50,50,50,50,50,100,50,64]","2026-06-23","Sitelinks, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","SERP Feature"
"vellum paper with pattern","29","29","70","17","0.31","https://cardsandpockets.com/printing/vellum-printing/","0","0","0.00","1","197","[50,50,35,50,50,50,50,50,50,100,50,64]","2026-06-23","Sitelinks, Video, Video Carousel, Short videos, People also ask, Feature_34","commercial","Organic"
"acorn shaped","7","7","70","20","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/acorn-shape-pack/","0","0","0.00","0.33","204","[80,34,42,100,0,26,7,19,3,3,7,3]","2026-08-09","Sitelinks, AI overview, Image, Video, Video Carousel, Short videos, People also ask, Twitter, Feature_34","informational","Organic"
"wedding stationery supplies","12","12","50","42","0.73","https://cardsandpockets.com/art-supplies/","0","0","0.00","0.96","201","[100,100,18,18,18,18,18,100,18,63,18,18]","2026-08-09","Sitelinks, AI overview, Video, Short videos, People also ask, Local pack, Twitter","commercial","Organic"
"company envelopes","18","18","140","25","5.22","https://cardsandpockets.com/envelopes/printed-envelopes/","0","0","0.00","1","176","[10,6,22,54,22,29,66,22,29,22,35,35]","2026-07-26","Sitelinks, Image, Image pack, Video, Short videos, Twitter, Feature_34","informational","Organic"
"balloon cutting","31","31","40","27","0.00","https://cardsandpockets.com/laser-cutting/laser-cut-shapes/single-balloon-shape-pack/","0","0","0.00","0.14","169","[34,34,6,6,6,6,6,6,6,6,6,6]","2026-07-07","Sitelinks, Image pack, Video, Video Carousel, Short videos, People also ask, Related searches, Feature_34","informational","Organic"
"5 x 7 red envelopes","23","23","90","6","1.25","https://cardsandpockets.com/envelopes/blank-envelopes/a7-square-flap-5-25-x-7-25/","0","0","0.00","1","206","[17,12,12,12,17,10,43,43,28,23,17,23]","2026-07-10","Sitelinks, Video, Short videos, Feature_34","commercial","Organic"
"custom mailer envelopes","53","53","140","26","5.00","https://cardsandpockets.com/envelopes/envelope-liners/printed-upload-your-own/","0","0","0.00","0.99","194","[26,26,80,100,53,42,53,65,80,26,42,53]","2026-06-27","Sitelinks, AI overview, Video, Short videos, Local pack, Twitter, Feature_34","commercial, informational","Organic"
"pictures on cardstock","39","39","50","10","1.20","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","198","[36,18,63,63,45,100,45,63,18,36,27,36]","2026-07-30","Sitelinks, Image, Image pack, Video, Short videos, People also ask","commercial","Organic"
"cardstock in bulk","19","19","70","33","1.10","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","1","184","[52,17,82,82,82,100,11,11,11,11,52,11]","2026-06-27","Sitelinks, Video, Short videos, Local pack, Feature_34","commercial","Organic"
"folded holiday card","16","16","320","18","0.00","https://cardsandpockets.com/info/holiday-shop/folded-holiday-card-box-sets/","0","0","0.00","0.49","191","[0,3,0,0,1,8,34,100,0,0,0,0]","2026-07-08","Sitelinks, Video, Short videos, Twitter, Feature_34","commercial","Organic"
"how much does it cost to print on cardstock","28","28","70","33","0.47","https://cardsandpockets.com/paper/cardstock-paper/","0","0","0.00","0.35","125","[14,23,9,19,23,23,23,52,100,33,9,9]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"how much does it cost to print on cardstock","63","63","70","33","0.47","https://cardsandpockets.com/paper/cardstock/all-sizes/custom-size-cardstock/","0","0","0.00","0.35","125","[14,23,9,19,23,23,23,52,100,33,9,9]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
"how much does it cost to print on cardstock","69","69","70","33","0.47","https://cardsandpockets.com/paper/cardstock/larger-sizes/custom-sizes/custom-size-paper-cover-weight/","0","0","0.00","0.35","125","[14,23,9,19,23,23,23,52,100,33,9,9]","2026-07-08","Sitelinks, AI overview, Video, Short videos, People also ask, Twitter, Google Flights","informational","Organic"
